Sr.no,funding_total_usd,funding_rounds,funding_duration_days,avg_funding_per_round,market_sector,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,status
5545,2000000,1,0,2000000,Media & Entertainment,0,2000000,0,0,0,0,0,0,0,0,closed
5546,27500000,1,0,27500000,Other,0,27500000,0,0,0,0,0,0,0,0,closed
5547,5692160,4,597,1423040,Mobile & Telecom,0,3842160,0,0,0,350000,1500000,0,0,0,acquired
5548,475000,3,1009,158333.3333,Travel & Hospitality,300000,0,0,0,0,0,175000,0,0,0,acquired
5549,736050,1,0,736050,Travel & Hospitality,736050,0,0,0,0,0,0,0,0,0,closed
5550,160000,1,0,160000,Software & Cloud,0,0,0,0,0,0,160000,0,0,0,closed
5551,3889364,3,1095,1296454.667,E-commerce & Retail,1877298,2012066,0,0,0,0,0,0,0,0,acquired
5552,250000,2,175,125000,Other,50000,0,0,0,0,0,200000,0,0,0,closed
5553,12543000,1,0,12543000,Other,0,12543000,0,0,0,0,0,0,0,0,acquired
5554,31700000,2,368,15850000,Advertising & Marketing,0,31700000,0,0,0,0,0,0,0,0,acquired
5555,5800000,2,140,2900000,Software & Cloud,600000,5200000,0,0,0,0,0,0,0,0,acquired
5556,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
5557,11500000,2,365,5750000,Software & Cloud,0,6500000,0,0,0,0,5000000,0,0,0,closed
5558,36000000,2,760,18000000,Software & Cloud,0,36000000,0,0,0,0,0,0,0,0,acquired
5559,44925050,2,2522,22462525,Other,0,44925050,0,0,0,0,0,0,0,0,acquired
5560,2855800,1,0,2855800,E-commerce & Retail,0,2855800,0,0,0,0,0,0,0,0,acquired
5561,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5562,50000,1,0,50000,Mobile & Telecom,50000,0,0,0,0,0,0,0,0,0,closed
5563,7000000,1,0,7000000,Software & Cloud,0,7000000,0,0,0,0,0,0,0,0,acquired
5564,15000000,1,0,15000000,Financial Services,0,15000000,0,0,0,0,0,0,0,0,acquired
5565,300000,1,0,300000,Software & Cloud,300000,0,0,0,0,0,0,0,0,0,closed
5566,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
5567,27000,1,0,27000,Software & Cloud,0,0,0,0,0,0,0,27000,0,0,closed
5568,36700000,8,2758,4587500,Software & Cloud,0,36700000,0,0,0,0,0,0,0,0,acquired
5569,1200000,1,0,1200000,Advertising & Marketing,0,1200000,0,0,0,0,0,0,0,0,closed
5570,11042572,2,234,5521286,Software & Cloud,0,0,0,0,0,11042572,0,0,0,0,acquired
5571,6925600,2,71,3462800,Software & Cloud,0,6505600,0,0,0,420000,0,0,0,0,closed
5572,565000,2,577,282500,Software & Cloud,0,565000,0,0,0,0,0,0,0,0,closed
5573,12050000,2,844,6025000,Software & Cloud,0,12050000,0,0,0,0,0,0,0,0,closed
5574,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5575,19540002,4,1045,4885000.5,Mobile & Telecom,0,19540002,0,0,0,0,0,0,0,0,acquired
5576,18000000,1,0,18000000,Software & Cloud,0,18000000,0,0,0,0,0,0,0,0,closed
5577,4100000,1,0,4100000,Advertising & Marketing,0,4100000,0,0,0,0,0,0,0,0,acquired
5578,47500000,2,509,23750000,Mobile & Telecom,0,47500000,0,0,0,0,0,0,0,0,acquired
5579,1700000,1,0,1700000,Software & Cloud,0,1700000,0,0,0,0,0,0,0,0,acquired
5580,5000000,1,0,5000000,Travel & Hospitality,0,5000000,0,0,0,0,0,0,0,0,acquired
5581,10000,1,0,10000,Software & Cloud,10000,0,0,0,0,0,0,0,0,0,acquired
5582,4500000,2,783,2250000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,acquired
5583,1000000,1,0,1000000,Travel & Hospitality,1000000,0,0,0,0,0,0,0,0,0,acquired
5584,5600000,3,762,1866666.667,Travel & Hospitality,3000000,2600000,0,0,0,0,0,0,0,0,acquired
5585,7000000,2,428,3500000,Software & Cloud,0,7000000,0,0,0,0,0,0,0,0,closed
5586,8500000,1,0,8500000,Software & Cloud,0,8500000,0,0,0,0,0,0,0,0,acquired
5587,2000000,1,0,2000000,Other,2000000,0,0,0,0,0,0,0,0,0,closed
5588,30500000,3,2848,10166666.67,Travel & Hospitality,0,30000000,0,0,0,0,500000,0,0,0,acquired
5589,150000,1,0,150000,Travel & Hospitality,150000,0,0,0,0,0,0,0,0,0,acquired
5590,24120000,4,1498,6030000,Financial Services,0,24120000,0,0,0,0,0,0,0,0,acquired
5591,8800000,3,1470,2933333.333,Software & Cloud,0,8800000,0,0,0,0,0,0,0,0,acquired
5592,230000,1,0,230000,Media & Entertainment,0,0,0,0,230000,0,0,0,0,0,acquired
5593,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
5594,10510000,1,0,10510000,Software & Cloud,0,10510000,0,0,0,0,0,0,0,0,acquired
5595,1000000,1,0,1000000,Software & Cloud,0,1000000,0,0,0,0,0,0,0,0,closed
5596,4500000,1,0,4500000,E-commerce & Retail,0,0,0,0,0,0,0,0,0,0,closed
5597,125000,2,213,62500,Mobile & Telecom,100000,0,0,0,0,0,25000,0,0,0,acquired
5598,10000000,1,0,10000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,acquired
5599,18000,1,0,18000,Media & Entertainment,0,0,0,0,0,0,18000,0,0,0,closed
5600,30000,1,0,30000,Media & Entertainment,0,0,0,0,0,0,30000,0,0,0,acquired
5601,1500000,2,134,750000,Software & Cloud,750000,750000,0,0,0,0,0,0,0,0,closed
5602,36967,1,0,36967,Software & Cloud,36967,0,0,0,0,0,0,0,0,0,closed
5603,3050000,1,0,3050000,Media & Entertainment,0,3050000,0,0,0,0,0,0,0,0,acquired
5604,3500000,2,371,1750000,Software & Cloud,1000000,2500000,0,0,0,0,0,0,0,0,acquired
5605,28120000,3,1293,9373333.333,Software & Cloud,0,28120000,0,0,0,0,0,0,0,0,acquired
5606,40100000,4,1778,10025000,Software & Cloud,0,40100000,0,0,0,0,0,0,0,0,acquired
5607,15100000,4,1377,3775000,Software & Cloud,1100000,13500000,0,0,0,0,500000,0,0,0,acquired
5608,28500000,2,1214,14250000,Software & Cloud,0,21000000,0,0,0,7500000,0,0,0,0,closed
5609,4500000,1,0,4500000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,acquired
5610,4500000,1,0,4500000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,acquired
5611,50000,1,0,50000,Software & Cloud,50000,0,0,0,0,0,0,0,0,0,acquired
5612,500000,1,0,500000,Travel & Hospitality,500000,0,0,0,0,0,0,0,0,0,closed
5613,100000,1,0,100000,Travel & Hospitality,100000,0,0,0,0,0,0,0,0,0,closed
5614,13100000,3,1046,4366666.667,Media & Entertainment,1000000,12100000,0,0,0,0,0,0,0,0,acquired
5615,900000,4,446,225000,Transportation & Automotive,300000,0,0,0,0,600000,0,0,0,0,closed
5616,50000,1,0,50000,Advertising & Marketing,50000,0,0,0,0,0,0,0,0,0,closed
5617,3000000,1,0,3000000,Travel & Hospitality,0,3000000,0,0,0,0,0,0,0,0,closed
5618,4500000,1,0,4500000,Healthcare & Biotech,0,0,0,0,0,0,0,0,0,0,closed
5619,50230,1,0,50230,Travel & Hospitality,50230,0,0,0,0,0,0,0,0,0,closed
5620,26065,1,0,26065,Travel & Hospitality,0,0,0,0,0,26065,0,0,0,0,closed
5621,1265,1,0,1265,Security,0,1265,0,0,0,0,0,0,0,0,acquired
5622,5000000,1,0,5000000,Real Estate,5000000,0,0,0,0,0,0,0,0,0,acquired
5623,1300000,2,819,650000,Software & Cloud,1300000,0,0,0,0,0,0,0,0,0,closed
5624,49325793,2,572,24662896.5,Healthcare & Biotech,0,30162500,0,0,0,19163293,0,0,0,0,acquired
5625,18000000,2,2992,9000000,E-commerce & Retail,0,18000000,0,0,0,0,0,0,0,0,acquired
5626,14400000,1,0,14400000,Software & Cloud,0,14400000,0,0,0,0,0,0,0,0,acquired
5627,4999990,1,0,4999990,Advertising & Marketing,0,4999990,0,0,0,0,0,0,0,0,acquired
5628,86000,1,0,86000,Business Services,86000,0,0,0,0,0,0,0,0,0,closed
5629,25358200,3,826,8452733.333,Software & Cloud,0,3760000,0,0,0,15000000,0,0,6598200,0,closed
5630,871000,1,0,871000,Internet & Web,0,0,0,871000,0,0,0,0,0,0,acquired
5631,18250000,2,273,9125000,Internet & Web,0,18250000,0,0,0,0,0,0,0,0,acquired
5632,5330000,1,0,5330000,Business Services,0,5330000,0,0,0,0,0,0,0,0,closed
5633,4500000,1,0,4500000,Social & Community,0,0,0,0,0,0,0,0,0,0,closed
5634,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5635,3000000,1,0,3000000,Healthcare & Biotech,0,3000000,0,0,0,0,0,0,0,0,acquired
5636,16700000,3,939,5566666.667,Software & Cloud,0,16700000,0,0,0,0,0,0,0,0,acquired
5637,4500000,1,0,4500000,Financial Services,0,0,0,0,0,0,0,0,0,0,closed
5638,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
5639,4700000,2,1099,2350000,Software & Cloud,0,4700000,0,0,0,0,0,0,0,0,acquired
5640,255100000,5,3030,51020000,Other,0,32800000,0,0,0,0,0,0,0,0,acquired
5641,12444994,4,483,3111248.5,Consumer & Lifestyle,0,12444994,0,0,0,0,0,0,0,0,acquired
5642,2000000,1,0,2000000,Healthcare & Biotech,0,0,0,0,0,0,2000000,0,0,0,closed
5643,23500000,3,1363,7833333.333,Mobile & Telecom,0,23500000,0,0,0,0,0,0,0,0,acquired
5644,11000,2,53,5500,Other,11000,0,0,0,0,0,0,0,0,0,closed
5645,4715000,3,1280,1571666.667,Media & Entertainment,0,3800000,0,0,0,0,915000,0,0,0,closed
5646,25000000,4,1587,6250000,Security,0,25000000,0,0,0,0,0,0,0,0,acquired
5647,1000000,1,0,1000000,Media & Entertainment,0,0,0,0,0,0,1000000,0,0,0,acquired
5648,714250,1,0,714250,Security,714250,0,0,0,0,0,0,0,0,0,closed
5649,10100000,2,720,5050000,Financial Services,0,6100000,0,0,0,0,4000000,0,0,0,acquired
5650,1500000,2,577,750000,Security,1500000,0,0,0,0,0,0,0,0,0,acquired
5651,4500000,1,0,4500000,Social & Community,0,0,0,0,0,0,0,0,0,0,acquired
5652,3000000,1,0,3000000,AI & Data,0,3000000,0,0,0,0,0,0,0,0,acquired
5653,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
5654,14000,1,0,14000,Software & Cloud,14000,0,0,0,0,0,0,0,0,0,closed
5655,90000,1,0,90000,Media & Entertainment,90000,0,0,0,0,0,0,0,0,0,closed
5656,12004200,1,0,12004200,Media & Entertainment,0,12004200,0,0,0,0,0,0,0,0,acquired
5657,238660,2,151,119330,Advertising & Marketing,158488,0,0,0,0,0,80172,0,0,0,closed
5658,125250000,6,1523,20875000,Other,0,125250000,0,0,0,0,0,0,0,0,acquired
5659,31000000,5,1633,6200000,Advertising & Marketing,0,26000000,0,0,0,5000000,0,0,0,0,acquired
5660,500000,1,0,500000,Other,0,500000,0,0,0,0,0,0,0,0,closed
5661,263400,1,0,263400,Media & Entertainment,0,263400,0,0,0,0,0,0,0,0,closed
5662,15100000,1,0,15100000,E-commerce & Retail,0,0,0,15100000,0,0,0,0,0,0,acquired
5663,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
5664,6360000,2,514,3180000,Software & Cloud,0,6360000,0,0,0,0,0,0,0,0,acquired
5665,101474,4,1216,25368.5,Media & Entertainment,101474,0,0,0,0,0,0,0,0,0,acquired
5666,76600000,3,1554,25533333.33,Media & Entertainment,0,76600000,0,0,0,0,0,0,0,0,acquired
5667,250000,2,427,125000,Media & Entertainment,0,250000,0,0,0,0,0,0,0,0,closed
5668,890000,2,353,445000,Mobile & Telecom,600000,0,0,0,0,290000,0,0,0,0,closed
5669,7000000,1,0,7000000,Media & Entertainment,0,7000000,0,0,0,0,0,0,0,0,closed
5670,750000,1,0,750000,Security,0,750000,0,0,0,0,0,0,0,0,acquired
5671,13500000,1,0,13500000,Education,0,13500000,0,0,0,0,0,0,0,0,acquired
5672,4500000,3,1308,1500000,Education,0,0,0,0,0,0,0,0,0,0,acquired
5673,12000,1,0,12000,Education,12000,0,0,0,0,0,0,0,0,0,closed
5674,1800000,2,426,900000,Education,1000000,800000,0,0,0,0,0,0,0,0,closed
5675,20000000,1,0,20000000,Business Services,0,20000000,0,0,0,0,0,0,0,0,acquired
5676,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
5677,4500000,1,0,4500000,Internet & Web,0,0,0,0,0,0,0,0,0,0,closed
5678,69585,1,0,69585,Media & Entertainment,69585,0,0,0,0,0,0,0,0,0,closed
5679,250000,1,0,250000,Software & Cloud,0,0,0,0,0,0,250000,0,0,0,closed
5680,6100000,2,1344,3050000,Media & Entertainment,0,6100000,0,0,0,0,0,0,0,0,acquired
5681,5314960,3,504,1771653.333,Software & Cloud,300000,3500000,0,0,0,1514960,0,0,0,0,acquired
5682,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
5683,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5684,2600000,1,0,2600000,Media & Entertainment,0,2600000,0,0,0,0,0,0,0,0,acquired
5685,750000,1,0,750000,Media & Entertainment,0,0,0,0,0,0,750000,0,0,0,acquired
5686,2000000,1,0,2000000,AI & Data,0,0,0,0,0,2000000,0,0,0,0,acquired
5687,65000,1,0,65000,Advertising & Marketing,65000,0,0,0,0,0,0,0,0,0,closed
5688,50000,1,0,50000,Media & Entertainment,50000,0,0,0,0,0,0,0,0,0,closed
5689,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
5690,275000,2,516,137500,Social & Community,0,0,0,0,0,0,275000,0,0,0,closed
5691,25000,1,0,25000,Security,0,25000,0,0,0,0,0,0,0,0,closed
5692,19389775,5,822,3877955,Software & Cloud,0,17401832,0,0,0,1987943,0,0,0,0,acquired
5693,32250000,2,619,16125000,Media & Entertainment,0,32250000,0,0,0,0,0,0,0,0,acquired
5694,10500000,2,1238,5250000,Software & Cloud,0,10500000,0,0,0,0,0,0,0,0,acquired
5695,35000000,2,376,17500000,Media & Entertainment,0,35000000,0,0,0,0,0,0,0,0,acquired
5696,150000,1,0,150000,Advertising & Marketing,150000,0,0,0,0,0,0,0,0,0,acquired
5697,500000,2,292,250000,E-commerce & Retail,0,500000,0,0,0,0,0,0,0,0,closed
5698,2148399,1,0,2148399,Software & Cloud,0,2148399,0,0,0,0,0,0,0,0,closed
5699,9500000,2,679,4750000,E-commerce & Retail,0,9500000,0,0,0,0,0,0,0,0,acquired
5700,500000,1,0,500000,Media & Entertainment,500000,0,0,0,0,0,0,0,0,0,closed
5701,800000,1,0,800000,Software & Cloud,0,0,0,0,0,0,800000,0,0,0,closed
5702,25000,1,0,25000,Software & Cloud,25000,0,0,0,0,0,0,0,0,0,closed
5703,2610000,2,116,1305000,Software & Cloud,0,2610000,0,0,0,0,0,0,0,0,closed
5704,55350000,4,1121,13837500,Mobile & Telecom,0,55350000,0,0,0,0,0,0,0,0,acquired
5705,11900000,2,410,5950000,Social & Community,0,11900000,0,0,0,0,0,0,0,0,acquired
5706,3200000,2,467,1600000,Software & Cloud,0,3200000,0,0,0,0,0,0,0,0,acquired
5707,20000000,1,0,20000000,Software & Cloud,0,20000000,0,0,0,0,0,0,0,0,acquired
5708,21864626,3,814,7288208.667,Healthcare & Biotech,0,16864626,0,0,0,0,0,0,5000000,0,acquired
5709,9000000,1,0,9000000,Financial Services,0,9000000,0,0,0,0,0,0,0,0,closed
5710,30000,1,0,30000,Social & Community,30000,0,0,0,0,0,0,0,0,0,closed
5711,19300000,3,740,6433333.333,Mobile & Telecom,0,19300000,0,0,0,0,0,0,0,0,closed
5712,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5713,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
5714,4500000,1,0,4500000,Financial Services,0,0,0,0,0,0,0,0,0,0,closed
5715,1150000,3,329,383333.3333,Media & Entertainment,1150000,0,0,0,0,0,0,0,0,0,acquired
5716,585745,2,151,292872.5,AI & Data,73105,512640,0,0,0,0,0,0,0,0,acquired
5717,81000000,6,2169,13500000,Mobile & Telecom,0,81000000,0,0,0,0,0,0,0,0,acquired
5718,4336000,2,717,2168000,Security,0,4336000,0,0,0,0,0,0,0,0,acquired
5719,11866483,3,1775,3955494.333,Software & Cloud,0,5000000,0,0,0,6866483,0,0,0,0,acquired
5720,24000000,1,0,24000000,Education,0,0,0,0,0,0,0,24000000,0,0,closed
5721,9525159,2,311,4762579.5,Energy & Environment,0,9525159,0,0,0,0,0,0,0,0,acquired
5722,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
5723,5000000,1,0,5000000,Software & Cloud,0,5000000,0,0,0,0,0,0,0,0,acquired
5724,727000,1,0,727000,E-commerce & Retail,0,727000,0,0,0,0,0,0,0,0,closed
5725,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5726,23250000,3,771,7750000,Other,0,23250000,0,0,0,0,0,0,0,0,closed
5727,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5728,100000000,1,0,100000000,Other,0,0,0,0,0,0,0,0,100000000,0,closed
5729,120000,1,0,120000,Media & Entertainment,120000,0,0,0,0,0,0,0,0,0,closed
5730,10000000,2,242,5000000,AI & Data,0,10000000,0,0,0,0,0,0,0,0,acquired
5731,4500000,1,0,4500000,Social & Community,0,0,0,0,0,0,0,0,0,0,acquired
5732,850000,2,396,425000,Business Services,350000,0,0,0,0,0,500000,0,0,0,closed
5733,111000,2,121,55500,E-commerce & Retail,90000,0,0,0,0,0,0,21000,0,0,closed
5734,4500000,1,0,4500000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,0,0,acquired
5735,4500000,1,0,4500000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,0,0,acquired
5736,37750000,4,1132,9437500,Software & Cloud,0,0,0,0,0,37750000,0,0,0,0,closed
5737,1850000,1,0,1850000,AI & Data,1850000,0,0,0,0,0,0,0,0,0,acquired
5738,5000000,1,0,5000000,Software & Cloud,0,5000000,0,0,0,0,0,0,0,0,closed
5739,22200000,4,1131,5550000,Software & Cloud,0,22200000,0,0,0,0,0,0,0,0,acquired
5740,941288,2,421,470644,Consumer & Lifestyle,0,670512,0,0,0,0,270776,0,0,0,closed
5741,500000,1,0,500000,Other,500000,0,0,0,0,0,0,0,0,0,closed
5742,4500000,2,267,2250000,Transportation & Automotive,0,0,0,0,0,0,0,0,0,0,closed
5743,15000000,1,0,15000000,Mobile & Telecom,0,15000000,0,0,0,0,0,0,0,0,closed
5744,1200000,1,0,1200000,Advertising & Marketing,0,1200000,0,0,0,0,0,0,0,0,closed
5745,250000,1,0,250000,Business Services,0,0,0,0,0,0,250000,0,0,0,closed
5746,22000000,1,0,22000000,Manufacturing & Industrial,0,22000000,0,0,0,0,0,0,0,0,acquired
5747,11000000,2,1068,5500000,E-commerce & Retail,0,11000000,0,0,0,0,0,0,0,0,closed
5748,50000,1,0,50000,Software & Cloud,50000,0,0,0,0,0,0,0,0,0,closed
5749,500000,1,0,500000,Software & Cloud,0,0,0,0,0,500000,0,0,0,0,closed
5750,510294,1,0,510294,Social & Community,510294,0,0,0,0,0,0,0,0,0,acquired
5751,935000,3,534,311666.6667,Media & Entertainment,0,935000,0,0,0,0,0,0,0,0,closed
5752,2100000,2,173,1050000,Software & Cloud,0,2100000,0,0,0,0,0,0,0,0,acquired
5753,4500000,3,1900,1500000,Financial Services,0,0,0,0,0,0,0,0,0,0,acquired
5754,35000,1,0,35000,Software & Cloud,35000,0,0,0,0,0,0,0,0,0,closed
5755,350000,1,0,350000,Education,0,0,0,0,0,0,350000,0,0,0,closed
5756,5730000,1,0,5730000,Software & Cloud,0,5730000,0,0,0,0,0,0,0,0,closed
5757,11274612,2,159,5637306,Security,0,6200000,0,0,0,5074612,0,0,0,0,acquired
5758,3700000,2,612,1850000,Other,0,1700000,0,0,0,0,2000000,0,0,0,closed
5759,556799,1,0,556799,Transportation & Automotive,0,556799,0,0,0,0,0,0,0,0,acquired
5760,600000,2,378,300000,Mobile & Telecom,600000,0,0,0,0,0,0,0,0,0,acquired
5761,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5762,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5763,320000,1,0,320000,Financial Services,0,0,0,0,0,0,320000,0,0,0,closed
5764,497608,1,0,497608,Software & Cloud,0,497608,0,0,0,0,0,0,0,0,closed
5765,16781724,4,1380,4195431,Travel & Hospitality,0,16781724,0,0,0,0,0,0,0,0,acquired
5766,6500000,2,2235,3250000,Software & Cloud,0,6500000,0,0,0,0,0,0,0,0,acquired
5767,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5768,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
5769,400000,1,0,400000,Financial Services,0,400000,0,0,0,0,0,0,0,0,closed
5770,512000,2,194,256000,Software & Cloud,512000,0,0,0,0,0,0,0,0,0,closed
5771,9100000,1,0,9100000,Software & Cloud,0,0,0,0,0,9100000,0,0,0,0,closed
5772,50000,1,0,50000,Other,0,50000,0,0,0,0,0,0,0,0,closed
5773,1366682,1,0,1366682,Manufacturing & Industrial,1366682,0,0,0,0,0,0,0,0,0,closed
5774,244778,1,0,244778,Business Services,0,0,0,244778,0,0,0,0,0,0,acquired
5775,700000,1,0,700000,Software & Cloud,0,0,0,0,0,0,700000,0,0,0,acquired
5776,18000,1,0,18000,AI & Data,18000,0,0,0,0,0,0,0,0,0,closed
5777,5000000,1,0,5000000,Software & Cloud,0,5000000,0,0,0,0,0,0,0,0,closed
5778,1100000,1,0,1100000,Software & Cloud,0,1100000,0,0,0,0,0,0,0,0,closed
5779,100000,1,0,100000,E-commerce & Retail,100000,0,0,0,0,0,0,0,0,0,closed
5780,7500000,1,0,7500000,Software & Cloud,0,7500000,0,0,0,0,0,0,0,0,acquired
5781,4000000,1,0,4000000,Media & Entertainment,0,4000000,0,0,0,0,0,0,0,0,closed
5782,20000,1,0,20000,Mobile & Telecom,20000,0,0,0,0,0,0,0,0,0,acquired
5783,1200000,1,0,1200000,Software & Cloud,1200000,0,0,0,0,0,0,0,0,0,acquired
5784,9000000,1,0,9000000,Software & Cloud,0,9000000,0,0,0,0,0,0,0,0,closed
5785,8500000,1,0,8500000,Software & Cloud,0,8500000,0,0,0,0,0,0,0,0,acquired
5786,82600000,5,2194,16520000,Software & Cloud,0,82600000,0,0,0,0,0,0,0,0,acquired
5787,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5788,510000,1,0,510000,Software & Cloud,0,510000,0,0,0,0,0,0,0,0,acquired
5789,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
5790,754000,1,0,754000,Software & Cloud,0,754000,0,0,0,0,0,0,0,0,acquired
5791,2500000,1,0,2500000,Software & Cloud,0,2500000,0,0,0,0,0,0,0,0,acquired
5792,40300000,2,398,20150000,Software & Cloud,0,40300000,0,0,0,0,0,0,0,0,closed
5793,4800000,1,0,4800000,Manufacturing & Industrial,0,0,0,0,0,0,0,4800000,0,0,acquired
5794,35000000,1,0,35000000,Software & Cloud,0,35000000,0,0,0,0,0,0,0,0,acquired
5795,11000000,2,615,5500000,Software & Cloud,0,11000000,0,0,0,0,0,0,0,0,acquired
5796,3494340,2,1136,1747170,Healthcare & Biotech,0,1250000,0,0,0,2244340,0,0,0,0,acquired
5797,22000000,2,697,11000000,Manufacturing & Industrial,0,22000000,0,0,0,0,0,0,0,0,acquired
5798,6000000,1,0,6000000,Mobile & Telecom,0,6000000,0,0,0,0,0,0,0,0,acquired
5799,1000000,1,0,1000000,Manufacturing & Industrial,0,1000000,0,0,0,0,0,0,0,0,closed
5800,3500000,1,0,3500000,Business Services,0,0,0,0,0,0,3500000,0,0,0,closed
5801,600000,2,143,300000,Social & Community,0,600000,0,0,0,0,0,0,0,0,closed
5802,4000000,1,0,4000000,Media & Entertainment,0,4000000,0,0,0,0,0,0,0,0,closed
5803,100000,1,0,100000,Social & Community,100000,0,0,0,0,0,0,0,0,0,closed
5804,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
5805,3209407,1,0,3209407,Financial Services,0,3209407,0,0,0,0,0,0,0,0,acquired
5806,23831328,4,1585,5957832,Software & Cloud,1350000,22481328,0,0,0,0,0,0,0,0,acquired
5807,70000000,3,592,23333333.33,Media & Entertainment,0,70000000,0,0,0,0,0,0,0,0,acquired
5808,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
5809,26000000,2,775,13000000,E-commerce & Retail,0,26000000,0,0,0,0,0,0,0,0,acquired
5810,15000000,1,0,15000000,Business Services,0,15000000,0,0,0,0,0,0,0,0,acquired
5811,4500000,1,0,4500000,Business Services,0,0,0,0,0,0,0,0,0,0,acquired
5812,70000,1,0,70000,Social & Community,70000,0,0,0,0,0,0,0,0,0,closed
5813,1300000,3,595,433333.3333,Financial Services,1200000,0,0,0,0,100000,0,0,0,0,acquired
5814,20000000,1,0,20000000,Software & Cloud,0,20000000,0,0,0,0,0,0,0,0,acquired
5815,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
5816,69750000,4,1068,17437500,Media & Entertainment,0,69750000,0,0,0,0,0,0,0,0,acquired
5817,1950000,2,770,975000,Software & Cloud,0,1200000,0,0,0,0,750000,0,0,0,acquired
5818,4200000,1,0,4200000,Software & Cloud,0,0,0,0,0,4200000,0,0,0,0,closed
5819,97309564,2,1596,48654782,Software & Cloud,0,97309564,0,0,0,0,0,0,0,0,acquired
5820,6386422,3,369,2128807.333,E-commerce & Retail,0,4427438,0,0,0,1958984,0,0,0,0,acquired
5821,4500000,1,0,4500000,Transportation & Automotive,0,0,0,0,0,0,0,0,0,0,closed
5822,7000000,1,0,7000000,Software & Cloud,0,7000000,0,0,0,0,0,0,0,0,acquired
5823,20500000,2,1252,10250000,Software & Cloud,0,20500000,0,0,0,0,0,0,0,0,acquired
5824,13200000,1,0,13200000,Security,0,13200000,0,0,0,0,0,0,0,0,acquired
5825,17584713,1,0,17584713,Financial Services,0,17584713,0,0,0,0,0,0,0,0,acquired
5826,58250000,3,938,19416666.67,Healthcare & Biotech,0,58250000,0,0,0,0,0,0,0,0,acquired
5827,85000000,3,863,28333333.33,Software & Cloud,0,85000000,0,0,0,0,0,0,0,0,acquired
5828,18500000,2,401,9250000,Mobile & Telecom,0,18500000,0,0,0,0,0,0,0,0,acquired
5829,4500000,1,0,4500000,Financial Services,0,0,0,0,0,0,0,0,0,0,acquired
5830,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
5831,458000,1,0,458000,Other,458000,0,0,0,0,0,0,0,0,0,closed
5832,30500000,3,684,10166666.67,AI & Data,0,30500000,0,0,0,0,0,0,0,0,acquired
5833,6234609,5,1306,1246921.8,Software & Cloud,0,4709609,0,0,0,1525000,0,0,0,0,acquired
5834,1500000,1,0,1500000,Mobile & Telecom,0,1500000,0,0,0,0,0,0,0,0,acquired
5835,1285623,1,0,1285623,Software & Cloud,0,1285623,0,0,0,0,0,0,0,0,closed
